ZF_34	6
ZF_165	6
ZF_13	6
5F_76	2
5F_322	2
5S_257	3
5S_230	3
5S_9	3
ZF_19	6
5F_293	2
5F_253	2
5F_6	2
1F_120	0
1F_189	0
1F_191	0
5S_12	3
5S_130	3
1S_196	1
5S_43	3
5S_159	3
1F_126	0
FF_136	4
FF_200	4
FF_224	4
FF_238	4
FF_196	4
FF_110	4
1F_207	0
FF_146	4
FF_21	4
1F_152	0
5F_104	2
5S_53	3
1S_152	1
1S_165	1
FS_186	5
1S_128	1
1S_175	1
5S_183	3
5S_119	3
1S_229	1
1S_237	1
5S_198	3
5S_189	3
5S_186	3
5S_202	3
1S_159	1
FS_201	5
1F_154	0
ZF_213	6
1F_123	0
1F_117	0
ZF_36	6
1F_245	0
5F_238	2
ZF_11	6
ZF_25	6
ZF_47	6
1F_28	0
1F_209	0
ZF_73	6
5F_97	2
5F_306	2
5F_23	2
5F_146	2
5F_7	2
1F_227	0
5F_94	2
ZF_83	6
ZF_221	6
5F_308	2
FF_254	4
5F_17	2
5F_33	2
1F_45	0
5F_234	2
ZF_211	6
FF_227	4
FF_246	4
FF_229	4
5F_53	2
ZF_133	6
ZF_117	6
5F_3	2
ZS_56	7
ZS_52	7
ZF_12	6
FF_57	4
5F_153	2
ZF_55	6
5F_240	2
5F_36	2
5F_200	2
5F_227	2
5F_101	2
FF_50	4
5F_9	2
5F_294	2
5F_188	2
5F_37	2
FF_449	4
5F_74	2
5F_77	2
5F_255	2
5F_163	2
ZF_29	6
ZF_131	6
ZF_101	6
ZF_69	6
FF_193	4
5F_264	2
5F_84	2
ZF_177	6
FF_201	4
5F_226	2
FF_147	4
1F_171	0
5F_257	2
FF_94	4
FF_101	4
FF_202	4
5F_195	2
FF_176	4
FF_204	4
FF_239	4
1F_282	0
FF_339	4
FF_221	4
5F_189	2
FF_234	4
5F_99	2
ZF_109	6
ZF_173	6
ZF_189	6
ZF_201	6
ZF_81	6
1F_77	0
ZF_129	6
ZF_50	6
ZF_257	6
FF_52	4
ZF_95	6
5F_157	2
ZF_67	6
ZF_163	6
1F_179	0
1F_315	0
ZF_27	6
ZF_107	6
ZS_190	7
5S_8	3
ZS_60	7
ZS_38	7
5S_40	3
ZS_37	7
ZS_40	7
5S_62	3
ZS_199	7
ZS_99	7
5S_115	3
ZS_15	7
ZS_11	7
ZS_189	7
5S_200	3
ZS_61	7
5S_269	3
ZS_65	7
ZS_133	7
ZS_139	7
5S_22	3
ZS_33	7
1S_105	1
ZS_209	7
1S_315	1
5S_46	3
ZS_205	7
5S_100	3
ZS_22	7
FF_170	4
ZF_223	6
ZF_192	6
ZF_175	6
ZF_72	6
ZF_89	6
5F_165	2
5F_235	2
FF_117	4
FF_371	4
FF_199	4
FF_108	4
FF_304	4
FF_115	4
FF_152	4
ZF_49	6
ZF_15	6
ZF_137	6
ZF_167	6
ZF_63	6
1F_33	0
5S_76	3
1F_165	0
5S_78	3
5F_207	2
1F_243	0
ZF_5	6
5F_142	2
ZF_269	6
ZF_21	6
ZF_33	6
ZF_199	6
ZF_32	6
5F_205	2
5F_40	2
1S_139	1
ZF_8	6
5F_92	2
1F_255	0
5S_49	3
5F_117	2
ZF_17	6
5F_290	2
5S_207	3
ZF_100	6
ZF_92	6
ZF_91	6
5F_161	2
5F_63	2
5F_201	2
5F_123	2
ZF_113	6
ZF_195	6
ZF_215	6
ZF_219	6
1F_203	0
5F_192	2
5F_289	2
FF_192	4
5F_213	2
ZF_159	6
FF_372	4
1S_140	1
FF_58	4
ZF_10	6
ZF_135	6
ZF_9	6
5F_122	2
1S_297	1
ZF_115	6
FF_307	4
FF_135	4
1F_265	0
FF_379	4
FS_181	5
1S_193	1
1S_120	1
5S_239	3
5S_149	3
1S_77	1
5S_41	3
FS_286	5
5S_240	3
FS_285	5
ZF_65	6
5F_281	2
ZF_170	6
ZS_63	7
5F_133	2
ZF_57	6
ZF_14	6
FF_75	4
ZF_270	6
ZF_30	6
ZF_207	6
ZF_205	6
5F_171	2
ZF_264	6
5F_301	2
ZF_255	6
ZF_99	6
5F_59	2
1F_289	0
ZF_28	6
1F_124	0
FF_274	4
1F_53	0
1F_273	0
FF_160	4
1F_127	0
1F_175	0
1F_97	0
1F_111	0
FF_61	4
ZF_6	6
ZF_265	6
1S_269	1
5F_113	2
ZF_103	6
FF_185	4
FF_184	4
5S_73	3
5S_104	3
5F_57	2
5S_83	3
ZS_13	7
1F_253	0
FF_102	4
5F_277	2
1F_200	0
FF_465	4
FF_245	4
1F_267	0
1F_263	0
5F_61	2
ZF_93	6
FF_460	4
ZF_43	6
1F_177	0
FF_189	4
5F_70	2
5F_19	2
FF_488	4
1F_310	0
FF_174	4
5F_129	2
5F_180	2
1S_278	1
ZS_70	7
ZS_160	7
ZS_64	7
ZS_92	7
ZS_196	7
5S_221	3
ZS_151	7
FF_22	4
FF_149	4
FF_466	4
FF_141	4
FF_53	4
FF_36	4
5F_47	2
FF_47	4
5F_231	2
FF_148	4
FF_210	4
5F_135	2
5F_79	2
5F_85	2
5F_29	2
FF_223	4
1F_31	0
FF_264	4
5F_261	2
FF_225	4
FF_500	4
ZF_20	6
FF_459	4
5F_302	2
FF_13	4
ZF_41	6
FF_132	4
FF_292	4
FF_481	4
5F_283	2
FF_233	4
FF_484	4
5F_275	2
ZS_17	7
ZS_137	7
ZS_49	7
ZS_44	7
ZS_67	7
ZS_186	7
ZS_50	7
ZS_184	7
ZS_214	7
ZF_261	6
5S_217	3
ZF_203	6
1F_63	0
1F_249	0
5F_4	2
1F_60	0
5F_44	2
1F_199	0
FF_315	4
1F_42	0
FF_169	4
FF_375	4
1F_303	0
FF_14	4
FF_496	4
ZF_76	6
1F_195	0
5F_320	2
1F_308	0
1F_9	0
1F_269	0
FF_3	4
1F_292	0
1F_187	0
FF_265	4
5F_273	2
ZF_193	6
1F_299	0
FF_266	4
FF_249	4
FF_376	4
FF_268	4
5F_324	2
1F_279	0
FF_237	4
FF_382	4
FF_250	4
FF_280	4
1F_183	0
FF_350	4
FF_386	4
FF_140	4
FF_260	4
1F_185	0
1F_293	0
FF_168	4
1F_285	0
1F_148	0
FF_112	4
1F_169	0
FF_299	4
ZF_111	6
1F_277	0
FF_272	4
5F_20	2
FF_385	4
FF_105	4
1F_155	0
FF_267	4
FF_475	4
1F_110	0
FF_107	4
5F_318	2
FF_442	4
FF_213	4
FF_305	4
FF_59	4
1F_181	0
FF_290	4
5F_315	2
1F_300	0
FF_312	4
5F_1	2
5F_60	2
5S_7	3
1F_153	0
FF_348	4
1F_297	0
FF_86	4
FF_161	4
5F_311	2
FF_445	4
FF_247	4
FF_377	4
FF_145	4
1F_158	0
5F_126	2
1F_25	0
ZS_111	7
1S_29	1
ZS_97	7
1F_101	0
FF_172	4
5F_296	2
FF_54	4
5F_69	2
1F_149	0
5F_237	2
ZF_181	6
1F_38	0
5S_246	3
FF_20	4
ZS_25	7
5S_106	3
ZS_161	7
1S_35	1
ZS_55	7
5S_141	3
5S_37	3
5S_55	3
5F_286	2
ZF_77	6
ZF_209	6
ZF_79	6
5F_18	2
FF_175	4
5F_106	2
1F_57	0
1S_206	1
FF_207	4
FF_215	4
FF_198	4
FF_319	4
FF_6	4
FF_341	4
1F_55	0
FS_302	5
FF_144	4
1F_283	0
FF_139	4
FF_95	4
FF_309	4
FF_183	4
FF_138	4
1F_157	0
FF_251	4
ZS_121	7
FS_202	5
ZS_156	7
ZF_2	6
1F_317	0
FF_156	4
ZS_23	7
ZF_7	6
5S_163	3
5S_51	3
ZS_202	7
ZS_166	7
ZS_95	7
1S_261	1
1S_169	1
5F_102	2
1F_145	0
FF_24	4
FF_1	4
1F_150	0
1S_48	1
1S_46	1
ZS_136	7
5S_162	3
5S_101	3
5S_67	3
ZS_101	7
5S_102	3
ZS_173	7
ZF_90	6
ZS_105	7
ZS_207	7
5S_190	3
5S_279	3
1S_119	1
ZS_201	7
5S_153	3
ZS_5	7
1S_296	1
ZS_35	7
ZS_183	7
5S_262	3
ZS_119	7
5S_64	3
5S_292	3
5S_213	3
ZS_127	7
ZS_28	7
5S_214	3
5S_86	3
ZF_97	6
5S_139	3
5S_89	3
1S_33	1
1F_275	0
FS_213	5
5F_51	2
5F_284	2
FF_12	4
5F_297	2
1F_251	0
5S_18	3
5F_216	2
ZS_135	7
5S_69	3
5S_264	3
5S_118	3
ZS_192	7
5S_191	3
1S_84	1
1S_65	1
5S_16	3
1S_63	1
ZS_138	7
ZS_211	7
ZS_178	7
1S_285	1
ZS_41	7
5S_124	3
5S_122	3
ZS_58	7
ZS_46	7
ZS_19	7
ZS_31	7
5S_57	3
5S_215	3
ZS_93	7
ZS_29	7
5S_252	3
ZS_10	7
5S_245	3
ZS_208	7
ZS_185	7
5S_156	3
5S_225	3
ZS_47	7
FS_258	5
1S_314	1
ZS_8	7
1S_142	1
5S_116	3
1S_271	1
FF_462	4
5S_249	3
5S_226	3
ZS_16	7
5S_1	3
5S_92	3
5S_2	3
5S_81	3
FF_91	4
FF_446	4
ZS_176	7
5S_4	3
ZS_168	7
ZS_213	7
ZS_158	7
ZS_195	7
ZS_198	7
1S_141	1
ZS_187	7
ZS_193	7
ZS_66	7
ZS_181	7
ZS_210	7
ZS_180	7
5S_151	3
1F_197	0
ZF_259	6
1S_27	1
ZS_163	7
ZS_113	7
5S_111	3
5S_114	3
FF_191	4
FF_374	4
FF_143	4
FF_308	4
FF_352	4
FS_176	5
1S_319	1
1S_317	1
ZS_2	7
ZF_31	6
ZF_59	6
5S_192	3
ZS_115	7
ZS_107	7
ZS_125	7
ZS_171	7
ZS_7	7
5S_210	3
1F_29	0
ZS_117	7
5S_272	3
FS_274	5
1S_247	1
FS_178	5
1S_146	1
FF_125	4
FF_126	4
5S_209	3
5S_228	3
5S_161	3
1S_130	1
5S_223	3
1S_134	1
1S_124	1
1S_113	1
1S_260	1
5S_155	3
5S_235	3
5S_23	3
5S_136	3
5S_242	3
FF_30	4
FF_259	4
5S_5	3
1S_70	1
1S_309	1
ZS_103	7
5S_232	3
5S_267	3
ZS_59	7
1S_129	1
ZS_36	7
1S_153	1
5S_285	3
ZS_53	7
5S_143	3
5S_185	3
5S_135	3
ZF_197	6
5S_134	3
5S_133	3
ZS_12	7
5S_268	3
5S_28	3
5S_238	3
5S_208	3
ZS_20	7
ZS_90	7
ZS_68	7
ZS_72	7
ZS_78	7
5S_14	3
ZS_74	7
1S_14	1
1S_131	1
5S_123	3
ZS_18	7
ZS_80	7
1S_311	1
ZS_88	7
ZS_86	7
ZS_82	7
ZS_84	7
ZS_76	7
5S_283	3
